place_id,name,name_my,category,category_my,house_number,house_number_my,full_address,full_address_my,township,township_my,district,district_my,sub_region,sub_region_my,postal_code,lat,lon,phone,rating,review_count,website,city,embed_text
1760,Nwe Ni,နွယ်နီ,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.841796,96.200921,,4,490,,Yangon,Name: Nwe Ni (နွယ်နီ). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
346,Nwe Zin Yaw,ငွေဇင်ယော်,"Aluminium,Glass & Steel",ဆောက်လုပ်ရေးနှင့် ဟာ့ဒ်ဝဲ,174,174,"174 U Chit Maung Road, North Sayar (East) Ward, Bahan, Yangon","၁၇၄, ဦးချစ်မောင်လမ်း, ဆရာစံမြောက်အရှေ့ရပ်ကွက်, ဗဟန်း",Bahan,ဗဟန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.816759,96.195583,,4.6,448,,Yangon,"Name: Nwe Zin Yaw (ငွေဇင်ယော်). Category: Aluminium,Glass & Steel. House Number: 174. Address: ၁၇၄, ဦးချစ်မောင်လမ်း, ဆရာစံမြောက်အရှေ့ရပ်ကွက်, ဗဟန်း. Township: Bahan. District: Yangon East"
617,Nyaung Kan Aye Monastery,Nyaung Kan Aye Monastery,Monastery,ဘာသာရေးနေရာ,,,"Kyi Pwar Yae Ward (TGGN), Thingangyun","Kyi Pwar Yae Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.84,96.2059,,4.7,61,,Yangon,"Name: Nyaung Kan Aye Monastery. Category: Monastery. Address: Kyi Pwar Yae Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
1313,Nyein,ငြိမ်း,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.841419,96.202996,,4.3,349,,Yangon,Name: Nyein (ငြိမ်း). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1900,Nyein Chan,ငြိမ်းချမ်း,Hospital/Polyclinic,ဆေးရုံနှင့် ဆေးခန်း,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.835808,96.197792,,4,310,,Yangon,Name: Nyein Chan (ငြိမ်းချမ်း). Category: Hospital/Polyclinic. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1133,Nyung Than Aye Kwin Kyaung Sarzana Yeik Thar Kyaung Tike,ညောင်သန်အေးတွင်းကျောင်းသာသနာ့ရိပ်သာကျောင်းတိုက်,Place of Worship,ဘာသာရေးနေရာ,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.839301,96.205968,,4.3,409,,Yangon,Name: Nyung Than Aye Kwin Kyaung Sarzana Yeik Thar Kyaung Tike (ညောင်သန်အေးတွင်းကျောင်းသာသနာ့ရိပ်သာကျောင်းတိုက်). Category: Place of Worship. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1427,O Ye Phu,အိုရီဖူး,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.836485,96.201143,,4.7,91,,Yangon,Name: O Ye Phu (အိုရီဖူး). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
823,O.A.6,အိုအေ၆,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.828386,96.212504,,4.3,79,,Yangon,Name: O.A.6 (အိုအေ၆). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
499,O.N.E,O.N.E,Restaurant,စားသောက်ဆိုင်,,,"Supaing Ward (TGGN), Thingangyun","Supaing Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8184,96.1982,,4.9,307,,Yangon,"Name: O.N.E. Category: Restaurant. Address: Supaing Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
109,OHLaLA,ဟိုးလလ,Company,ရုံးခန်းနှင့် လူနေအိမ်ရာ,3,3,"3 Yadanar Road, Bawa Myint Ward, Thingangyun, Yangon","၃, ရတနာလမ်း, ဘ၀မြင့်ရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.844598,96.19974,,4.9,337,,Yangon,"Name: OHLaLA (ဟိုးလလ). Category: Company. House Number: 3. Address: ၃, ရတနာလမ်း, ဘ၀မြင့်ရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
110,OK Tours,အိုကေတိုး,Travels & Tours,ခရီးသွားလုပ်ငန်း,3,3,"3 Yadanar Road, Bawa Myint Ward, Thingangyun, Yangon","၃, ရတနာလမ်း, ဘ၀မြင့်ရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.843636,96.198821,,4,340,,Yangon,"Name: OK Tours (အိုကေတိုး). Category: Travels & Tours. House Number: 3. Address: ၃, ရတနာလမ်း, ဘ၀မြင့်ရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
743,OMAG,အိုအမ်အေဂျီ,Company,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.814614,96.193058,,4.3,439,,Yangon,Name: OMAG (အိုအမ်အေဂျီ). Category: Company. Address: Thingangyun. Township: Thingangyun. District: Yangon East
926,OPPO,အိုပို,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.841036,96.203897,,4.6,388,,Yangon,Name: OPPO (အိုပို). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1879,Oak Aw Eain,ဥဩအိမ်,Restaurant,စားသောက်ဆိုင်,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.840148,96.202276,,4.9,247,,Yangon,Name: Oak Aw Eain (ဥဩအိမ်). Category: Restaurant. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1878,Oak Aw Eain,ဥာသအိမ်,Restaurant,စားသောက်ဆိုင်,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.84009,96.202226,,4.8,244,,Yangon,Name: Oak Aw Eain (ဥာသအိမ်). Category: Restaurant. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1275,Oasis,အိုအေစစ်,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.829901,96.207804,,4.5,235,,Yangon,Name: Oasis (အိုအေစစ်). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
962,Ocean Medical Centre,အိုးရှင်းမဒီကယ်စင်တာ,Health Care Service,ပြုပြင်ရေးလုပ်ငန်း,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.82402,96.211261,,4.2,496,,Yangon,Name: Ocean Medical Centre (အိုးရှင်းမဒီကယ်စင်တာ). Category: Health Care Service. Address: Thingangyun. Township: Thingangyun. District: Yangon East
500,Officecubed,Officecubed,Office Building,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,"60, 4th Flr, Yadanar Thukha St.,Sa Ka Ward (TGGN),Thingangyun","60, 4th Flr, Yadanar Thukha St.,Sa Ka Ward (TGGN),Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8318,96.1929,,4,310,,Yangon,"Name: Officecubed. Category: Office Building. Address: 60, 4th Flr, Yadanar Thukha St.,Sa Ka Ward (TGGN),Thingangyun. Township: Thingangyun. District: Yangon East"
1927,"Ohm Mahar Shwe Myanmar Co., Ltd.",ဥုံမဟာရွေ(လ်) မြန်မာကုမ္ပဏီလီမီတက်,Company,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.834834,96.196819,,4.7,391,,Yangon,"Name: Ohm Mahar Shwe Myanmar Co., Ltd. (ဥုံမဟာရွေ(လ်) မြန်မာကုမ္ပဏီလီမီတက်). Category: Company. Address: Thingangyun. Township: Thingangyun. District: Yangon East"
1734,Ok,အိုကေ,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.834294,96.179811,,4.4,412,,Yangon,Name: Ok (အိုကေ). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
704,Oke Aww Eain,ဥဩအိမ်,Restaurant,စားသောက်ဆိုင်,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.839956,96.202065,,4.4,322,,Yangon,Name: Oke Aww Eain (ဥဩအိမ်). Category: Restaurant. Address: Thingangyun. Township: Thingangyun. District: Yangon East
501,Okkala Oo Zedi,ဥက၊လာဦးစေတီ,Pagoda,ဘာသာရေးနေရာ,,,"Za (North) Ward (TGGN), Thingangyun","Za (North) Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8285,96.1833,,4.1,313,,Yangon,"Name: Okkala Oo Zedi (ဥက၊လာဦးစေတီ). Category: Pagoda. Address: Za (North) Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
502,"Oleander Co.,Ltd","Oleander Co.,Ltd",Office Building,ရုံးခန်းနှင့် လူနေအိမ်ရာ,,,"Mikyaung Kan (1) Ward (TGGN), Thingangyun","Mikyaung Kan (1) Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8247,96.1807,,4.2,316,,Yangon,"Name: Oleander Co.,Ltd. Category: Office Building. Address: Mikyaung Kan (1) Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
963,Olympia,အိုလံပီယာ,Health Care Service,ပြုပြင်ရေးလုပ်ငန်း,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.826166,96.212304,,4.3,499,,Yangon,Name: Olympia (အိုလံပီယာ). Category: Health Care Service. Address: Thingangyun. Township: Thingangyun. District: Yangon East
138,One 87,၀မ်း ရှစ်ဆယ့်ခွန်,Car Battery Shop,အထွေထွေအမျိုးအစား,235,235,"235 Than Thu Mar Road, Kyi Pwar Yae Ward, Thingangyun, Yangon","၂၃၅, သံသုမာလမ်း, ကြီးပွားရေးရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.837327,96.207395,,4.8,424,,Yangon,"Name: One 87 (၀မ်း ရှစ်ဆယ့်ခွန်). Category: Car Battery Shop. House Number: 235. Address: ၂၃၅, သံသုမာလမ်း, ကြီးပွားရေးရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
1428,One Star,၀မ်းစတား,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.828567,96.197861,,4.8,94,,Yangon,Name: One Star (၀မ်းစတား). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
813,One Star,၀မ်းစတား,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.841372,96.204303,,4.3,49,,Yangon,Name: One Star (၀မ်းစတား). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1880,One Star,၀မ်းစတား,Restaurant,စားသောက်ဆိုင်,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.841188,96.196016,,4,250,,Yangon,Name: One Star (၀မ်းစတား). Category: Restaurant. Address: Thingangyun. Township: Thingangyun. District: Yangon East
618,Online KTV,Online KTV,Shop,အထွေထွေအမျိုးအစား,,,"Kyi Pwar Yae Ward (TGGN), Thingangyun","Kyi Pwar Yae Ward (TGGN), Thingangyun",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.841,96.2064,,4.8,64,,Yangon,"Name: Online KTV. Category: Shop. Address: Kyi Pwar Yae Ward (TGGN), Thingangyun. Township: Thingangyun. District: Yangon East"
925,Ooredoo,အူရီဒူး,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.815368,96.19258,,4.5,385,,Yangon,Name: Ooredoo (အူရီဒူး). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
2014,Oppo,အိုပို,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.83548,96.186356,,4.4,52,,Yangon,Name: Oppo (အိုပို). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
18,Oppo,အော်ပို,Mobile Phone Shop,ဖုန်းနှင့် ဆက်စပ်ပစ္စည်း,994,994,"994 Thu Mingalar Road, Ward-16\1, Thingangyun, Yangon","၉၉၄, သုမင်္ဂလာလမ်း, (၁၆^၁)ရပ်ကွက်, သင်္ဃန်းကျွန်း",Thingangyun,သင်္ဃန်းကျွန်း,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,11431.0,16.835516,96.186228,,4.8,64,,Yangon,"Name: Oppo (အော်ပို). Category: Mobile Phone Shop. House Number: 994. Address: ၉၉၄, သုမင်္ဂလာလမ်း, (၁၆^၁)ရပ်ကွက်, သင်္ဃန်းကျွန်း. Township: Thingangyun. District: Yangon East"
503,Orange,Orange,Super Market & Shopping Mall,စျေးနှင့် ကုန်စုံဆိုင်,,,"G Flr, Waizayantar Shopping Centre,,Waizayantar Rd.","G Flr, Waizayantar Shopping Centre,,Waizayantar Rd.",Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.8243,96.1814,,4.3,319,,Yangon,"Name: Orange. Category: Super Market & Shopping Mall. Address: G Flr, Waizayantar Shopping Centre,,Waizayantar Rd.. Township: Thingangyun. District: Yangon East"
637,Orchid,သစ်ခွ,Pharmacy,ဆေးဆိုင်,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.838917,96.200997,,4.7,121,,Yangon,Name: Orchid (သစ်ခွ). Category: Pharmacy. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1314,Ours,အာဝါစ်,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.831024,96.207908,,4.4,352,,Yangon,Name: Ours (အာဝါစ်). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
1689,P&P,ပီအန်ပီ,Shop,အထွေထွေအမျိုးအစား,,,Thingangyun,Thingangyun,Thingangyun,,Yangon East,ရန်ကုန်အရှေ့ပိုင်း,Yangon,ရန်ကုန်,,16.829273,96.207359,,4.9,277,,Yangon,Name: P&P (ပီအန်ပီ). Category: Shop. Address: Thingangyun. Township: Thingangyun. District: Yangon East
